Alignment	Formula	Before	After	Ratio	Daltons
388.9441	C5H13O14P3	3.3673162095078992	3.4562698500412896	0.08895364053339037	389.95181498074993
259.0227	C6H13O9P	4.973661113695824	5.323832380900569	0.35017126720474495	260.02971862295
