A|WT|93|0093 / WT 1.3|WT|155376|4663|12225|2667|2437|3196|5254|2309|4396|7608|15071|10771|13467|7655|140350|11602|5812|149537|8655|2225|130509|1637|173355|109221|104593|10257|6473|131605|294382|429711|19859|15227|1627|4616|4295|155644|5715|2666|1599|5766|1611|8664|2595|4171|2267|19867|52756|2203|7476|2400|6972|2341|21965|5478|3805|131427|1815|10923|9332|5699|1744|2956|2890|10201|129081|66869|10443|4249|3176|6121|2048|2892|2422|153696|8067|4233|162052|29392|10382|48768|77507|8590|16050|4336|6077|3962|6361
A|WT|94|0094 / WT 1.3|WT|113017|3143|10066|3056|2975|2804|3562|2330|2249|6216|16336|7108|8209|6074|99686|11895|5305|118592|5224|1482|103144|1478|132621|70510|63348|6881|3741|83443|235898|293628|13690|9022|1538|2706|3201|101794|4158|2311|1803|4263|2068|4366|1395|3100|2049|14494|40036|937|7255|2459|5123|1193|16042|5452|2398|98746|1856|6957|7264|3252|1336|951|1539|7886|91958|54015|9338|3724|1571|5092|3053|2761|2492|121601|5832|3776|136333|20721|8126|34112|53146|6680|13552|3074|4605|2138|3860
A|WT|95|0095 / WT 1.3|WT|134162|3906|10405|2848|2172|1981|4957|1863|2221|5348|16834|9546|9504|4568|113929|11829|5208|123493|7553|1483|106592|1585|166854|83006|81658|6674|5078|104205|271631|344411|16205|11513|2634|4161|3311|123949|5763|2805|1629|2795|1244|7636|1737|3644|2930|17328|47816|1228|6436|2634|4826|2052|20218|5743|3563|120067|1853|8069|8168|2877|2366|2413|2237|10261|123649|63529|9391|3233|3210|5947|2512|2777|1886|145813|6817|5760|166866|28691|8999|48225|72302|9064|15280|3925|6219|2757|6197
A|WT|96|0096 / WT 1.3|WT|103354|3104|7050|3365|2051|2207|3431|2046|2649|3933|15890|8486|6379|5294|81841|10825|4799|102962|6524|1393|92976|706|126797|64355|53704|7164|3500|75093|233201|272903|12350|9290|2102|2952|2414|96080|4475|3319|353|3515|1427|6222|1261|2377|1772|12293|35907|1241|5685|5319|4759|2522|16353|4752|2993|97206|897|7378|8383|2980|1802|2310|1484|7830|98150|51159|8319|3936|2861|5806|1407|2091|1967|123164|6085|5622|137034|23804|7010|37802|57815|6805|13699|2879|6069|3282|4723
A|WT|97|0097 / WT 1.3|WT|172518|3963|15848|5060|5582|3893|4729|2262|5755|6680|16732|12865|13791|8603|159400|16846|5878|179046|10931|2335|143376|1950|207763|123427|135898|11311|7150|143175|336056|487489|24565|15324|2514|3165|4382|171685|5246|3508|1523|5280|3025|10039|2491|2515|2886|20298|56398|1282|5977|2703|9046|2119|22169|8106|2470|158513|2215|8740|10276|3109|1689|1531|2147|9180|148678|74746|10333|6272|1864|7051|1869|3016|3034|167767|7585|6035|183251|32413|11968|55662|80539|10388|16845|5045|6405|4319|7053
A|WT|98|0098 / WT 1.3|WT|102316|2319|8753|1736|3133|1637|3887|1964|2466|7042|11136|6789|7508|5025|86404|10118|3245|95531|5266|1054|91377|2043|128146|57845|53228|7247|4260|73433|213884|260157|13067|9473|2552|2879|4090|86428|5026|2501|72|3474|1339|5432|1188|3225|1830|12442|36753|1086|6473|3500|4723|1924|16645|5201|2451|88876|1529|7362|8959|2783|1835|1238|2177|7602|90335|52054|8627|3708|2448|4589|1214|2114|2405|110452|4680|5001|125222|22374|8034|33776|53333|6212|9701|2992|3871|3259|5582
A|WT|99|0099 / WT 1.3|WT|157810|4537|12938|5097|3357|3128|5943|2510|5957|6765|26075|12993|15236|9128|155554|17746|6116|167608|9674|2387|145377|1983|232046|118015|119975|12608|6154|134304|373875|489621|27449|15309|2532|3274|3004|176938|6351|2684|3190|4254|2965|9390|1960|6029|3144|21974|59797|1479|9563|4666|7178|2238|25432|5375|1973|164415|1590|10592|10030|3353|2020|1137|2298|12557|163901|79462|11182|5747|2473|8063|2025|3328|3186|188385|7404|6000|208258|37253|9265|60547|81961|7425|19438|4535|7388|3701|7872
A|WT|100|0100 / WT 1.3|WT|189856|5405|18091|4085|6798|4052|7349|3002|4553|9846|22125|12800|17819|8286|180486|15579|7834|203726|9363|2542|159817|2138|240221|149039|158462|11336|7392|162128|393373|577732|35350|18013|3918|4985|5387|192975|5983|4784|1166|4740|1297|10759|3352|4604|3102|21127|59029|2164|8604|3726|9240|2397|24461|7543|2354|163068|1806|12653|11062|3964|3060|1858|2880|12139|161470|80019|12010|7372|2733|7715|2469|3116|2767|181222|7123|4966|207546|35708|10555|55965|84075|8702|18187|4934|7115|4264|7224
A|WT|121|0121 / WT 4.4|WT|72279|6168|18046|6194|4885|4851|10580|4346|8539|11085|15791|33163|7871|6969|202547|42569|1022|181591|11034|2509|182363|4128|229802|101693|59338|23106|6034|296644|148523|664751|22617|15831|3157|6054|5682|180153|5908|2994|1371|4921|2130|12464|1390|5374|1882|45299|82005|1823|9786|2482|12547|3736|21413|14467|2744|107651|2720|8838|14225|2447|2195|5809|2463|9100|128664|28984|4258|4402|4920|4515|2813|2638|2290|151282|7184|7039|385203|46014|16613|45656|184864|15935|20805|7090|6715|6418|14189
A|WT|122|0122 / WT 4.4|WT|68630|6301|19139|8699|4312|2855|10550|5343|5551|11981|18742|31554|8344|9540|203067|39872|3130|192138|9674|1916|192910|3163|256196|106313|62133|16900|6636|300945|183473|683555|28316|17963|2796|5809|6696|208820|5651|2977|801|3784|1440|14380|1412|7892|2676|51443|87483|1456|10779|2899|11547|2966|21146|14771|3105|106589|2382|10525|13994|3218|1876|6352|2223|11461|125047|28878|5223|4223|5248|4640|865|3395|2010|167237|5733|8643|408470|47588|16343|42825|170422|13052|18020|6841|5805|5579|15036
A|WT|123|0123 / WT 4.4|WT|62280|6936|18076|5653|4079|3901|11817|4959|5732|11364|19911|29098|9514|9856|202688|38266|2636|191854|12013|3185|189983|2283|256075|108473|62865|16867|8396|334369|157480|669875|25525|18513|2120|6199|6919|208151|6029|2955|1271|3805|3053|14189|1436|6118|2122|52111|79916|1579|9404|2977|13575|2592|22495|16814|3343|106380|1893|10263|14823|2797|1642|4347|1788|9806|133948|31813|6388|3753|5165|4287|2311|3621|1593|156898|4307|6992|371968|42401|19509|46099|188548|16803|19905|7543|7578|5517|15329
A|WT|124|0124 / WT 4.4|WT|44861|4083|13269|5442|2879|2881|7733|4436|5336|9702|16611|29196|6623|9766|154109|46249|3393|158561|8441|2723|153038|2003|216266|70886|52380|17021|6251|248998|138826|499296|20770|14014|1364|4332|4899|162926|3674|3035|1321|3682|1768|8645|806|6872|2692|39037|62067|884|9105|3265|7424|3191|16427|11801|2746|73820|1614|7680|11414|1632|1631|4374|1404|8099|94222|24104|4182|2641|4048|5934|1768|2850|1711|121647|2594|5910|287262|33835|11571|33211|145906|11471|15307|5178|4556|3838|10771
A|WT|125|0125 / WT 4.4|WT|61736|5853|17724|5475|4302|3946|10803|5273|5954|13010|18057|28908|10761|8930|209092|41014|1824|197716|10463|1720|195836|4459|252586|109339|67562|20193|6265|302156|157048|667140|25635|17332|2915|6483|5860|195294|5597|1753|1461|4459|1966|13086|1902|6395|2271|51863|86919|1344|8796|2119|11981|2987|21127|13668|2825|103568|2141|9485|14375|2855|2531|5872|1705|9449|126362|30451|4889|3629|4690|5085|1544|2721|2454|139354|6322|6447|353407|42624|17728|44928|185509|14720|18061|6391|6711|5429|15602
A|WT|126|0126 / WT 4.4|WT|34062|4627|12259|4541|2405|2875|6624|1996|3914|9998|15559|26281|5357|7185|155188|43103|1089|143917|7565|2233|138816|2056|206123|69720|47132|16420|5898|210066|135829|461877|21745|13215|2336|5010|4525|146138|5006|2625|1583|3272|1302|10585|1216|6890|1884|36729|56955|1598|7769|1643|8177|2351|15120|11021|2267|74980|1428|5784|10573|2151|2013|6885|1754|8438|82874|21048|2912|3752|3937|4381|1776|3030|1340|107381|3636|5402|262462|28601|12376|32336|122451|10138|12799|4224|4761|3283|9090
A|WT|127|0127 / WT 4.4|WT|62402|4937|14084|6812|4547|3416|10728|3952|4453|12134|18714|30506|6549|9690|200258|39468|2722|194379|12214|2685|185723|4387|239204|103960|66544|19940|7650|308222|153339|683280|24675|17192|2234|6070|6628|200613|5900|1895|2011|3474|236|13716|1241|5557|1902|52620|82986|1441|8844|3204|12250|3453|21958|14510|3217|108544|1917|9919|13857|2797|1823|4555|1841|11470|126904|31210|4627|3434|4847|5077|2418|2645|2355|146887|5231|7297|353608|43941|18354|41299|178171|15715|15600|5657|5272|6606|13542
A|WT|128|0128 / WT 4.4|WT|64938|5001|15055|7703|3937|5050|11536|5195|5941|12456|18445|32419|8678|9700|213471|36617|2670|195703|11186|2077|188779|2657|285407|108163|68161|18585|9145|319778|179438|675725|25594|18905|1948|5080|5449|209421|6280|2887|1856|3547|1699|12341|1201|6501|2080|50095|90447|2362|9917|4044|11446|3503|21313|13623|3119|107840|2505|10100|15176|3316|1876|6058|3290|10442|123353|28572|5153|3636|5710|4881|1451|3216|2693|159932|5397|8052|371045|45423|17895|45477|193227|14966|19137|6519|5901|5880|14465
A|WT|129|0129 / WT 4.4|WT|37114|3585|13059|7087|2702|3631|9497|4710|4084|12058|19029|30177|7608|7603|214236|40397|2864|198848|10393|3074|193900|2810|272237|116232|68810|18550|8108|321517|166476|708285|27436|17774|3157|6848|5179|218756|4872|2533|1514|4847|2118|14245|1742|7417|1863|52271|84276|2013|8941|2661|13587|3535|19193|15933|3566|111453|2379|9763|15601|2652|1915|6216|1905|10616|127423|31349|4309|5103|4680|5211|1279|3718|2350|156376|4999|6359|370648|44639|18527|47464|190054|14883|17606|6977|6661|5648|14696
A|WT|130|0130 / WT 4.4|WT|55834|4723|15764|5872|3272|3457|11892|3420|4919|13726|19613|30459|9423|9361|216596|43256|1981|208490|11833|3243|190966|4088|300497|114931|74609|22309|8786|337934|192321|713444|25862|20037|2982|4899|5656|217568|6937|2521|1368|4283|1264|14012|894|10451|2380|56911|93028|2924|10147|4580|12493|3966|23530|15030|2762|112788|2038|9885|16741|2495|1600|5584|1243|10644|130014|30102|4277|3779|5587|4898|1112|3132|1900|161398|4695|7635|401284|44245|18679|50394|188077|15465|18529|6781|7313|5972|13730
A|WT|141|0141 / WT 3.3|WT|51919|3975|3146|5263|3736|319|11235|3143|1067|1719|2355|21766|927|1568|49062|25573|1370|51060|2235|616|62395|1910|58040|17946|3706|3910|2368|46545|99042|91224|3306|3467|583|2305|5114|40751|3613|1724|2395|1596|1629|9302|916|921|1230|49462|21129|2644|5260|1935|2425|1978|9305|2737|1955|40415|1192|4468|6546|1845|1163|911|1720|5796|61976|14144|2851|1805|1567|4548|2866|2363|2165|55608|4850|2505|129180|17869|4738|30152|51071|5065|3942|3056|1954|2081|6171
A|WT|142|0142 / WT 3.3|WT|62444|4459|5068|8859|3687|1420|12996|3953|706|3119|3456|26839|1535|2289|59691|27244|1951|68811|3156|355|80909|2653|76319|22887|7287|5346|2855|58497|132025|135913|6233|6108|2770|1909|5620|53030|3900|1318|1171|2854|2799|7209|1414|910|1068|61224|25921|5964|4577|3257|2864|2489|11411|2971|1906|46227|1324|5451|8547|2133|1607|2265|2736|6082|70516|14794|2858|2328|2408|4319|926|4093|1789|66617|5269|3239|157012|23449|6395|37233|60629|9082|4908|2576|2944|2136|6622
A|WT|143|0143 / WT 3.3|WT|53210|3010|3877|5234|3093|1181|11696|3409|916|2301|3309|20984|1074|1676|48358|24257|1027|45635|2752|1677|64131|1519|60306|18231|4324|2573|2388|43513|106440|101678|4880|5545|1544|1213|3869|44099|3788|2395|683|2627|2009|7225|1098|1225|875|53082|22000|3047|5192|3090|3076|1286|9659|3218|2372|43933|1785|4914|7749|3141|1187|998|2180|7648|64835|14706|4427|1783|2128|4472|1264|3805|1822|58087|4862|2970|136700|21961|6267|33759|55475|7246|3883|2986|3426|2165|5851
A|WT|144|0144 / WT 3.3|WT|48964|5131|3929|4691|3117|620|11548|2988|1474|1354|2629|25972|1399|1309|52317|24606|1241|55309|4139|966|64416|2516|68661|19808|4981|3264|3345|49869|117347|101556|4523|4654|891|2228|3317|44103|3966|2478|816|3637|797|7397|907|1366|791|51691|23049|4256|5473|3742|2996|1793|9178|2680|1106|42764|632|5951|8451|1742|1931|1673|1903|7388|63982|14347|2337|2366|2234|3420|2557|3642|1999|68016|5954|3701|146672|21518|6104|33945|56327|5985|3705|2954|4377|3795|6080
A|WT|145|0145 / WT 3.3|WT|50980|3763|4196|5587|3106|555|10749|3235|1515|1794|3752|23471|1499|1654|54530|32399|1928|51563|3835|1206|71340|2230|56581|20605|5236|2901|1835|46220|107960|107905|5374|4951|2023|1822|4051|49854|4581|1317|1742|1880|2758|8221|1535|409|1485|55299|20750|4458|4607|3811|3130|1614|9982|3352|879|42983|1011|5333|8042|4455|1908|1300|1688|7820|62264|13900|3771|1433|1769|4970|1665|3294|1904|58972|5224|2705|135498|19927|5980|33015|50197|5547|4390|2553|2153|2201|5543
A|WT|146|0146 / WT 3.3|WT|61825|3531|5127|7183|3786|1018|12655|4032|1713|2346|3536|28040|1743|2471|61888|29454|785|67983|5001|1098|82950|2645|75601|26352|7592|2536|2690|52404|133274|125031|6728|4921|1379|1561|4294|53557|4434|2570|2632|2026|2080|9937|1449|1442|1356|58548|22833|2505|4682|2772|3816|1454|11295|3173|2452|48464|1738|5287|8426|1255|1939|849|1210|7890|70551|14763|2812|2481|2012|5252|1633|3707|1483|64860|4411|2772|153202|19970|5828|36538|54958|6045|3805|2648|3043|2357|6270
A|WT|147|0147 / WT 3.3|WT|57277|5529|5613|7408|3318|1055|13791|3080|2738|1895|4539|26994|1791|1268|64964|30904|1984|66862|4053|2692|81569|2692|71525|24805|6961|5176|3824|56491|124771|131033|6426|6553|2060|2582|5362|56288|3172|1317|1584|3231|3665|8834|1475|1444|1639|57869|23268|4934|4334|3253|3044|1862|9971|3694|2194|46969|871|3980|7970|2199|1602|1652|1730|6548|69179|14300|3151|1977|2391|4123|2527|4002|1749|63937|5553|3196|142769|22032|5836|34833|58971|5293|4779|3829|3456|1767|6303
A|WT|148|0148 / WT 3.3|WT|40544|3635|2785|3505|2536|879|7695|1927|889|1506|4010|17265|1121|947|40244|31852|541|46270|1261|1302|57081|1735|48135|11434|4042|3330|1028|34548|84888|69522|3736|4596|1931|2771|4858|37478|3389|2354|2060|2269|3874|5636|1092|1681|1075|37130|16134|3456|3588|3524|2700|2017|7019|3039|2963|32533|771|3927|5734|1542|1584|1378|1580|5126|45596|11523|3063|1750|1813|3846|2309|3043|1410|43333|4002|2588|102441|14179|5020|26046|37436|4308|2504|2595|2851|2222|5065
A|WT|149|0149 / WT 3.3|WT|46332|3345|3065|4662|2139|993|11204|3020|1138|1767|2730|23575|1656|1917|49564|32470|1095|51594|1816|759|64494|2658|60050|18302|7022|2151|2786|42353|112966|98553|5609|4780|1564|2026|3944|42204|3938|968|1806|3701|3634|8858|1869|2025|1437|49403|18594|3852|3780|3268|2415|1723|8857|2471|291|40017|949|5293|8578|1695|1537|1294|1296|7325|57536|12640|2892|2611|2761|3228|2540|3146|2219|52807|3756|3255|126151|18370|4851|31676|48301|4810|4060|3313|2262|1758|5356
A|WT|150|0150 / WT 3.3|WT|57212|4101|5109|6639|3866|860|13255|3305|1285|2251|4345|26226|1354|1568|59323|27879|1080|65365|4297|1292|82311|1632|74025|23108|9560|3641|3900|57808|128327|141915|5673|6043|2730|1385|6970|54815|3848|951|1081|3604|1182|8851|823|1830|1121|53634|23199|5315|3878|2182|3588|1106|10215|3857|2846|46647|1303|5596|9030|1277|2257|705|2102|8164|66403|14762|2965|1527|1818|4533|1957|3350|2485|62873|4688|3292|147817|19583|6377|35782|54966|5971|3577|2696|3981|2432|6111
A|WT|271|0271 / WT 2.3|WT|98996|1932|2823|2088|2195|827|3102|817|1090|4140|1961|5381|601|2383|44904|8134|1086|61935|3578|1514|48215|1215|77361|16046|10599|8629|2092|83700|46408|124809|5508|5784|2785|1304|1399|60484|4150|1822|1841|2381|1540|3777|1159|2510|1462|12995|21360|1845|5464|1962|6385|2624|8550|6754|2589|45425|1484|6219|7489|3367|1174|1835|2359|4566|60433|23526|4046|1797|4125|3650|2480|2912|1379|94324|3434|4376|208039|25217|9334|24589|110994|10029|7458|4605|4640|3503|5072
A|WT|272|0272 / WT 2.3|WT|63498|782|3770|1667|1428|935|2272|1827|956|2966|1955|4610|706|1163|29742|7844|889|42610|1205|1359|37668|1165|56592|7748|5025|5249|2110|51210|33926|66034|4169|2995|1362|1816|3155|29463|3811|2128|202|3050|1232|3635|1680|2446|1258|8788|16507|892|3830|3389|4794|2396|6014|6193|3743|30713|749|4491|4335|2260|790|2275|1504|4132|36606|19098|2884|1251|2862|3026|1251|2391|1673|65548|1772|3307|141386|17748|7144|17970|77480|9425|5949|2870|3072|2598|4514
A|WT|273|0273 / WT 2.3|WT|104144|1195|4414|1553|1634|1233|1467|1670|1055|3335|3608|6042|1513|2647|42534|7887|1530|62689|2431|1202|52387|1353|70245|20200|9430|7085|3391|84083|35777|123727|6928|6020|1944|1747|2460|53715|3238|1721|1825|3434|3265|4493|544|2878|1098|11533|21586|1371|3771|2665|5534|2788|7063|6767|2921|44871|1785|6297|5016|3341|1277|2846|2274|5961|59483|22801|4409|2254|3335|2228|1375|3098|1496|83768|3090|3955|194505|24226|9622|23194|107161|10042|6330|4481|4049|3417|4835
A|WT|274|0274 / WT 2.3|WT|118279|2392|4414|1108|1688|1387|2892|1104|1298|3633|2758|7226|1682|2557|49666|7426|1214|68313|2521|1872|56906|2483|87361|21886|11831|7023|2624|91564|47048|141924|7035|6950|2453|2720|1753|67562|4583|2088|1534|3729|2724|3464|1170|2649|1024|13990|22321|3776|5608|2548|5350|2084|8068|7737|2312|52101|1537|6206|6718|3262|1254|2353|1268|5175|61974|23659|3903|2287|4664|3066|1322|1892|1813|100519|3786|4675|223177|29109|10483|29450|112849|12276|7260|4659|5023|3555|6972
A|WT|275|0275 / WT 2.3|WT|104880|1155|3159|1384|1906|1088|3064|1126|1414|2207|2359|6048|2079|2257|42107|8698|1456|56428|2451|828|43992|1868|79923|15338|9240|6129|2649|76150|41296|111838|4253|5281|1008|2585|2169|52387|2193|1282|1808|2133|3618|3324|767|2996|1303|12896|22893|794|3613|1805|6107|2685|7823|9240|2376|48382|1863|6546|5005|3137|1357|2321|2020|5314|59116|24038|5311|2333|4518|2389|1965|2979|1636|90287|4076|5673|199428|23497|10234|25029|112299|9681|8021|4123|4513|2648|5574
A|WT|276|0276 / WT 2.3|WT|85137|1236|3433|807|2537|937|2615|2262|1240|2246|2262|6658|959|2462|33335|6767|1224|40042|1866|1395|32226|961|68521|11750|6856|5262|1986|57851|33359|83063|2522|5175|934|4660|2925|40372|3006|1377|882|2327|1|3098|548|1642|1169|8860|19318|2112|3615|1616|3689|2659|6900|5717|2136|39363|1600|5212|5568|1565|1885|1693|2146|6064|46106|20730|2838|2219|2841|3495|2371|1937|639|81343|2642|4793|176828|22655|7898|24288|89370|9600|5651|3291|4292|2833|4795
A|WT|277|0277 / WT 2.3|WT|97694|821|4775|1452|2102|2086|3037|369|1104|4581|2877|7048|1142|1768|41628|8224|826|55791|2054|1142|47093|1316|73768|18108|9362|6957|2831|73244|37178|104974|4362|5241|2561|2885|1977|55661|4637|1349|1589|3698|3059|3528|1388|3257|1215|11863|21220|574|5498|5616|6088|2670|6916|8895|1772|44680|1140|6902|4697|3151|1388|2692|1992|5982|60332|22730|4604|2469|3059|3403|4390|2018|1312|91200|2787|4104|209792|24193|8827|24622|113217|10790|7855|4431|4415|3438|7201
A|WT|278|0278 / WT 2.3|WT|64485|670|3554|1138|1790|650|2367|1023|967|2989|2264|3280|846|1205|28761|7797|1308|39094|1914|2402|35576|1760|57525|8054|4928|5587|2177|50018|28231|63210|5303|5274|1042|1646|2676|31315|2742|595|1569|2204|2241|2689|727|1260|1035|8908|13553|2298|4348|4103|3802|1679|6917|7620|1736|32529|405|4576|5490|2453|1976|2158|2030|4875|38562|17852|2859|2894|2600|2617|2256|2167|1292|69238|2036|3290|151026|16886|7291|18933|77580|8436|4637|3175|2686|3420|4630
