																																																																																									
Set	Cluster	ID	ionMz	Label	59.0137	71.0139	74.0249	85.0296	87.0086	88.0405	89.0245	101.0243	102.0562	109.0407	112.0518	113.0246	115.0038	117.0195	118.051	118.9807	122.0247	128.0355	129.0192	130.0506	130.0875	131.0355	131.0824	132.0303	133.014	135.0311	145.0144	145.0617	145.0984	146.0458	147.0297	147.0655	151.0403	152.0354	153.0173	154.062	165.0554	166.0506	166.9758	168.0663	171.0302	173.0095	173.0454	173.0711	179.0348	179.0561	184.0021	186.1139	211.0603	213.0145	218.1033	225.0991	237.0282	249.0552	251.0776	259.0227	266.0886	279.2331	307.0311	316.2857	317.2143	323.0277	338.9889	346.0558	347.0589	362.0509	365.0531	367.0185	388.9441	397.1319	401.0173	426.0221	441.3372	489.9937	505.9889	521.984	545.3994	604.0696	606.0744	611.144	664.117	665.2139	766.1076	784.1495	808.118
A	WT	167	0167 / zwf1^ 3.2	zwf1^	92848	1018	9150	999	2486	2305	2869	1794	2091	8628	3229	5716	2064	1403	95721	6235	854	89276	2207	1196	102575	936	119653	40640	21424	8316	4269	171672	12221	252181	4188	6847	1701	1976	2458	91324	3173	1083	519	2152	2506	1165	671	1668	1270	11579	43958	488	3122	966	5812	1977	14247	5191	2105	47741	1622	4613	1575	2753	1596	5953	54530	16586	2731	2757	3179	3113	1260	2257	2490	89757	2721	4302	233534	33368	7409	87552	158432	10124	5777	2540	5066	2528	8104
A	WT	168	0168 / zwf1^ 3.2	zwf1^	68262	800	6360	552	1394	1499	2410	1164	1754	7136	2205	4537	1688	1359	67729	6921	781	66270	1424	349	88840	1073	91438	29453	12239	5573	3111	124482	10219	183339	2521	6682	2282	1637	2572	63045	1965	1611	2354	2902	3584	1789	995	2213	1396	8622	35907	1420	6931	3967	4685	2244	10821	5668	3747	38510	1390	5431	1212	2158	2308	4654	44129	15902	3507	1760	4148	2767	1800	3000	1435	71882	3167	4143	189477	28877	7093	66403	125873	7543	4528	2916	4122	3168	5426
A	WT	169	0169 / zwf1^ 3.2	zwf1^	79165	1380	5750	927	1619	1506	1956	1662	2461	7130	1446	5018	3512	1187	86511	5245	1225	82275	2572	1749	92482	611	111556	39499	21403	8080	2900	139784	10113	240987	4678	7921	1110	2066	1432	78877	3838	2028	1442	1758	1190	1930	322	2481	1590	12518	44205	457	5606	1841	4883	2852	12192	4340	1414	43952	780	4441	1034	3040	1994	5329	47681	16206	2431	2161	3866	3403	1827	3603	2930	79598	1784	4117	213306	33624	7611	81439	142127	7938	5502	3204	3955	3701	6036
A	WT	170	0170 / zwf1^ 3.2	zwf1^	61671	827	5002	1011	2349	3008	1876	1000	1339	5465	2427	3976	1114	1460	62427	6385	308	59857	1871	1087	75350	539	95283	25928	10598	6622	2113	111234	9385	172801	2607	5019	732	1609	931	49868	3076	1971	711	1178	1114	1417	650	2601	1526	8233	34633	1161	6024	2299	4902	2353	10009	5158	2423	36206	692	5848	1818	2676	1704	6227	38075	14126	2793	1853	3282	1515	2580	2221	753	69298	1567	3781	176167	25253	6613	61691	109527	7597	4419	4124	4091	2622	5115
A	WT	261	0261 / pck1^ 1.1	pck1^	87347	1586	5188	2270	3945	1543	4977	2772	721	2838	2154	9603	1750	2015	62610	13247	1592	60635	2055	1116	55218	860	77698	19730	7900	6263	2844	55413	92110	132834	3446	4195	1771	1468	2801	47155	3291	1841	2885	3309	960	3081	476	1985	1824	15915	31799	2228	3436	3257	3815	2530	16282	3240	1780	71416	1521	5703	1832	3042	2807	6549	96569	30454	4101	2890	2720	4472	2478	2954	1782	97058	5024	4136	155917	27415	19573	48475	66073	7629	6665	3057	5109	3276	5834
A	WT	262	0262 / pck1^ 1.1	pck1^	70337	1754	3601	2387	2894	790	3990	1663	1205	1731	2193	7737	671	2442	48799	9798	893	44325	2011	1147	38923	466	56645	13425	5516	3577	2240	36793	76493	79067	2505	4335	738	2265	3136	33679	3279	1151	1640	2543	1825	2864	752	1459	1158	13773	25401	1874	5671	1958	3328	3027	13863	4325	2014	62559	597	7246	1917	1910	1669	5333	78359	25257	3172	3114	3097	3135	2171	2415	1489	85139	4346	2838	134790	23672	19771	44415	61011	6888	5415	2216	4589	3604	5047
A	WT	263	0263 / pck1^ 1.1	pck1^	86822	2297	6631	2241	3196	1748	5012	2126	1047	2003	1902	7975	1181	2261	58507	8884	697	52977	2262	1498	51909	1186	67212	17470	5743	4103	5056	55960	78973	115513	4408	6220	2394	1512	2975	40405	4848	1031	1386	1793	2212	3774	1173	1382	972	16142	27317	1715	2364	1656	3650	1920	12586	3909	3331	76218	905	7679	1829	4091	2790	6807	91387	29244	4629	1983	1753	4170	4631	2737	1203	90276	5283	4178	138295	25677	18492	52659	69057	8467	5888	2175	6244	3572	6066
A	WT	264	0264 / pck1^ 1.1	pck1^	81887	1740	4571	2758	3572	696	4595	1559	1995	2972	1798	8102	1510	1890	58216	13680	1405	56917	2420	1179	47370	681	73651	17232	7088	5169	4051	52584	87252	114498	4038	5444	1928	1281	3171	48877	3676	1334	1806	2999	2514	3498	900	2112	899	16660	33035	1611	4209	2675	3608	2779	13460	5510	3527	73229	984	8460	1782	2560	3351	6187	89597	31556	4633	2476	2498	4532	3083	3756	1648	97889	5544	2681	148227	29739	17655	46892	67406	8372	6771	1844	5364	3272	5481
A	WT	265	0265 / pck1^ 1.1	pck1^	92952	1828	5251	2830	3518	665	5314	1496	1506	4380	2987	9586	593	2735	61767	11658	1755	58622	2159	1980	62722	2351	83213	18492	8591	5457	2918	54348	101156	129846	3350	5334	1478	2314	2840	55093	3668	2015	1148	5107	1643	4601	1233	3132	1459	16968	30427	2423	5362	2958	4639	1612	18538	4473	3488	83350	1556	8031	2688	2522	2697	6111	98740	33106	5675	3747	2888	4899	3027	2342	2010	100461	6433	3071	151530	24528	21523	48324	74235	8047	7600	2664	4232	3712	4987
A	WT	266	0266 / pck1^ 1.1	pck1^	87532	2180	4051	2419	2802	1227	4017	2375	2468	2920	1802	7830	940	1986	60956	10820	1190	60893	1876	1621	57216	1304	82469	19439	8261	6981	3501	52678	100580	132888	3912	4772	1795	1175	2126	60117	3639	1587	2204	1987	1170	3488	1426	2587	1660	17188	32110	2742	4438	3176	3278	1532	15440	3684	1743	74816	547	7658	2061	2096	2696	6680	90441	32790	4882	2220	2599	5361	1484	3702	1944	98420	6530	4070	151409	25098	21079	51518	68923	9384	7817	2955	6193	2424	6400
A	WT	267	0267 / pck1^ 1.1	pck1^	69318	1902	3022	2842	3796	755	3732	1587	1505	2670	2738	6427	1639	831	48824	10040	1024	45056	2138	441	38766	1329	53682	12091	4490	4635	1973	37877	77520	90039	3966	4233	2302	1685	2461	28842	3859	2336	2244	1587	2240	4075	1074	3002	1052	13342	23416	2556	3340	4779	3857	2061	10282	3093	2052	59827	1315	5507	2468	1274	1918	6573	71101	25567	3797	3036	2306	4568	1576	3838	1458	78572	5698	2084	104449	18592	16823	37291	58874	7814	4246	2437	4113	2260	4132
A	WT	268	0268 / pck1^ 1.1	pck1^	83515	2009	4013	2803	3343	1341	4494	1508	949	3436	1639	7945	2388	1747	54506	9305	856	55826	2736	1183	50829	970	72801	18631	7829	5709	3199	48456	96151	111561	3030	4690	2285	3371	3006	45609	3840	1673	808	3173	91	4124	1254	2498	1297	16188	28485	1077	5452	1844	3185	2193	14230	4316	2582	73693	1903	8095	2174	2164	3235	6768	91895	29797	5380	2275	2668	3600	2643	2547	2116	94721	5897	3654	141895	26273	20481	48798	70360	8163	6927	3870	4747	3746	5028
A	WT	269	0269 / pck1^ 1.1	pck1^	89927	1455	5936	1737	2797	843	4533	1779	1162	3138	2797	8413	2280	2859	61728	10778	1347	59077	2456	1232	54034	866	75778	14695	7178	4377	3795	52429	96906	123404	3408	6516	2551	1132	2351	50593	3118	1346	398	2478	1677	3874	812	1930	959	17126	27267	1094	4570	2950	3142	1754	14146	4621	2919	76887	726	8081	1511	2634	2529	7628	100012	30196	5893	2629	2282	5334	1888	3176	2025	100876	5975	3419	135815	27661	21099	48764	73769	8083	6466	2368	5298	3281	6091
A	WT	270	0270 / pck1^ 1.1	pck1^	66789	2365	3677	2614	1492	1352	3063	916	345	2072	1617	6693	401	1177	42345	11465	532	42297	1531	352	37480	1649	54590	11051	3337	5082	2944	34552	73663	77834	2341	4095	1264	1292	3912	33919	2928	1483	1125	3419	973	3491	1187	2351	1454	12499	20338	1184	5048	2712	2408	1954	11960	3779	1807	58155	570	7605	1275	1637	3311	4850	64765	24917	4153	1840	2148	3944	3248	2402	1792	71063	3904	2902	105313	19779	11564	36921	50176	6092	5740	2625	5446	2782	4338
A	WT	271	0271 / WT 2.3	WT	98996	1932	2823	2088	2195	827	3102	817	1090	4140	1961	5381	601	2383	44904	8134	1086	61935	3578	1514	48215	1215	77361	16046	10599	8629	2092	83700	46408	124809	5508	5784	2785	1304	1399	60484	4150	1822	1841	2381	1540	3777	1159	2510	1462	12995	21360	1845	5464	1962	6385	2624	8550	6754	2589	45425	1484	6219	1174	1835	2359	4566	60433	23526	4046	1797	4125	3650	2480	2912	1379	94324	3434	4376	208039	25217	9334	24589	110994	10029	7458	4605	4640	3503	5072
A	WT	272	0272 / WT 2.3	WT	63498	782	3770	1667	1428	935	2272	1827	956	2966	1955	4610	706	1163	29742	7844	889	42610	1205	1359	37668	1165	56592	7748	5025	5249	2110	51210	33926	66034	4169	2995	1362	1816	3155	29463	3811	2128	202	3050	1232	3635	1680	2446	1258	8788	16507	892	3830	3389	4794	2396	6014	6193	3743	30713	749	4491	790	2275	1504	4132	36606	19098	2884	1251	2862	3026	1251	2391	1673	65548	1772	3307	141386	17748	7144	17970	77480	9425	5949	2870	3072	2598	4514
A	WT	273	0273 / WT 2.3	WT	104144	1195	4414	1553	1634	1233	1467	1670	1055	3335	3608	6042	1513	2647	42534	7887	1530	62689	2431	1202	52387	1353	70245	20200	9430	7085	3391	84083	35777	123727	6928	6020	1944	1747	2460	53715	3238	1721	1825	3434	3265	4493	544	2878	1098	11533	21586	1371	3771	2665	5534	2788	7063	6767	2921	44871	1785	6297	1277	2846	2274	5961	59483	22801	4409	2254	3335	2228	1375	3098	1496	83768	3090	3955	194505	24226	9622	23194	107161	10042	6330	4481	4049	3417	4835
A	WT	274	0274 / WT 2.3	WT	118279	2392	4414	1108	1688	1387	2892	1104	1298	3633	2758	7226	1682	2557	49666	7426	1214	68313	2521	1872	56906	2483	87361	21886	11831	7023	2624	91564	47048	141924	7035	6950	2453	2720	1753	67562	4583	2088	1534	3729	2724	3464	1170	2649	1024	13990	22321	3776	5608	2548	5350	2084	8068	7737	2312	52101	1537	6206	1254	2353	1268	5175	61974	23659	3903	2287	4664	3066	1322	1892	1813	100519	3786	4675	223177	29109	10483	29450	112849	12276	7260	4659	5023	3555	6972
A	WT	275	0275 / WT 2.3	WT	104880	1155	3159	1384	1906	1088	3064	1126	1414	2207	2359	6048	2079	2257	42107	8698	1456	56428	2451	828	43992	1868	79923	15338	9240	6129	2649	76150	41296	111838	4253	5281	1008	2585	2169	52387	2193	1282	1808	2133	3618	3324	767	2996	1303	12896	22893	794	3613	1805	6107	2685	7823	9240	2376	48382	1863	6546	1357	2321	2020	5314	59116	24038	5311	2333	4518	2389	1965	2979	1636	90287	4076	5673	199428	23497	10234	25029	112299	9681	8021	4123	4513	2648	5574
A	WT	276	0276 / WT 2.3	WT	85137	1236	3433	807	2537	937	2615	2262	1240	2246	2262	6658	959	2462	33335	6767	1224	40042	1866	1395	32226	961	68521	11750	6856	5262	1986	57851	33359	83063	2522	5175	934	4660	2925	40372	3006	1377	882	2327	1	3098	548	1642	1169	8860	19318	2112	3615	1616	3689	2659	6900	5717	2136	39363	1600	5212	1885	1693	2146	6064	46106	20730	2838	2219	2841	3495	2371	1937	639	81343	2642	4793	176828	22655	7898	24288	89370	9600	5651	3291	4292	2833	4795
A	WT	277	0277 / WT 2.3	WT	97694	821	4775	1452	2102	2086	3037	369	1104	4581	2877	7048	1142	1768	41628	8224	826	55791	2054	1142	47093	1316	73768	18108	9362	6957	2831	73244	37178	104974	4362	5241	2561	2885	1977	55661	4637	1349	1589	3698	3059	3528	1388	3257	1215	11863	21220	574	5498	5616	6088	2670	6916	8895	1772	44680	1140	6902	1388	2692	1992	5982	60332	22730	4604	2469	3059	3403	4390	2018	1312	91200	2787	4104	209792	24193	8827	24622	113217	10790	7855	4431	4415	3438	7201
A	WT	278	0278 / WT 2.3	WT	64485	670	3554	1138	1790	650	2367	1023	967	2989	2264	3280	846	1205	28761	7797	1308	39094	1914	2402	35576	1760	57525	8054	4928	5587	2177	50018	28231	63210	5303	5274	1042	1646	2676	31315	2742	595	1569	2204	2241	2689	727	1260	1035	8908	13553	2298	4348	4103	3802	1679	6917	7620	1736	32529	405	4576	1976	2158	2030	4875	38562	17852	2859	2894	2600	2617	2256	2167	1292	69238	2036	3290	151026	16886	7291	18933	77580	8436	4637	3175	2686	3420	4630
A	WT	279	0279 / WT 2.3	WT	107213	1517	3376	823	902	1567	2781	2379	1406	2616	2011	4956	1500	1507	37435	7712	906	48574	2588	1341	48318	598	79974	16171	8550	6608	1464	85134	37947	112507	4071	4778	822	2393	3068	59451	2822	1691	1	3813	1019	3968	1890	2225	959	10676	23566	2329	2010	2439	6412	2883	8084	7562	2336	46391	1026	7610	1653	1784	2054	4727	61766	24475	3160	2496	3972	3898	2493	2639	2249	93030	3274	4571	203799	25314	8419	26582	111293	10526	7388	4232	4614	3927	5824
A	WT	280	0280 / WT 2.3	WT	93807	1269	3277	2142	1350	517	2301	1465	910	4734	2375	4542	639	1894	38190	7448	1561	50744	1886	1036	43714	1145	75817	15358	6990	6032	1647	69151	39911	101114	4999	6969	3486	3239	2892	52220	2894	1399	2510	2826	2627	4200	645	2209	1406	11098	20759	1641	4230	3435	4559	2126	6001	7632	2204	40089	995	5538	1359	2294	3070	5090	52593	22449	3478	1330	2502	3921	2200	2219	1469	85526	3027	4811	188163	23912	9117	22129	93475	13611	5291	4046	3998	2239	4836
A	WT	291	0291 / pck1^ 2.2	pck1^	140241	2332	6941	2328	1813	1847	2317	2136	3001	6745	6840	7943	4026	3766	90867	12565	3898	82126	5101	1031	90875	1725	124759	41044	34853	6499	3817	81652	148565	262401	8888	9251	2197	2458	2120	79371	3467	2368	2502	3408	2326	5222	1510	4756	1612	13525	41168	1271	4180	5400	4650	2538	21236	4884	1836	98830	1665	8979	1362	1652	2178	9310	120693	39085	6315	3664	3042	5560	1944	2748	2702	127449	6172	6250	182506	27604	25177	58105	82346	6843	13298	7895	4031	3906	7477
A	WT	292	0292 / pck1^ 2.2	pck1^	181858	3057	8293	3293	2993	1369	3470	2546	4157	6641	4512	10413	5715	6012	108491	11775	4426	90777	4280	2060	98472	1924	144062	47612	35271	8112	3496	93650	177560	315952	10057	8240	1667	2207	4727	91171	5026	2335	1368	3792	1099	4847	823	5601	2405	13842	49681	991	5719	2686	5018	2744	24908	4958	3483	114402	1436	9742	2066	1389	2375	8384	137550	40972	5625	3825	2300	5010	3476	2706	2144	153042	7686	6231	199221	31033	31061	75307	92942	9634	16312	8158	4587	5697	8964
A	WT	293	0293 / pck1^ 2.2	pck1^	247842	2930	15812	3294	4414	3114	5115	2793	4425	10077	7103	12752	6715	7671	168417	17147	5304	152502	7732	3434	148857	2757	188956	88835	62422	10150	7294	145638	219502	509444	15270	13732	2411	3425	5367	116370	6947	2925	2378	3985	3537	6724	1976	4518	3625	20071	67770	1556	6064	2446	8331	3014	31231	5673	3043	161148	1833	13333	1371	2513	3482	11822	169900	49300	9004	4276	2765	5489	1457	3354	2350	159720	8925	5198	211621	31598	35142	77787	106617	10818	18301	9238	5361	4654	9300
A	WT	294	0294 / pck1^ 2.2	pck1^	152962	1929	6218	2369	3197	1730	3112	2142	2703	3745	4329	6432	2638	1266	82285	11143	1924	67477	3548	3317	79741	1483	116314	34622	15237	5670	4292	74647	145128	234317	7258	7513	1906	2493	2470	66278	4072	2717	1445	2819	2188	5361	1241	2986	1056	15909	45348	575	7417	2661	4787	2825	18153	3533	4258	102341	1671	9983	1247	1544	2581	8258	131593	39082	5580	3526	2521	4607	2678	4232	1979	132256	7260	4867	194238	27006	30736	70864	89688	9967	16111	7453	6213	4953	8942
A	WT	295	0295 / pck1^ 2.2	pck1^	163051	880	5206	1903	2267	1824	3197	1601	2210	4260	3582	6714	3599	1669	73607	10648	2083	65762	2967	1814	74428	1343	102627	28833	14451	4502	3847	62272	133170	198383	6017	7430	2405	2917	3193	62425	4381	2117	1209	2944	2143	3698	1293	2673	1429	10266	36816	2089	4584	2586	5512	2753	20917	4866	2437	94776	1227	8267	1347	2719	3753	7223	120241	36123	5993	4382	2292	4551	1633	2334	1573	127134	7073	5676	176708	27038	27759	64110	84016	8708	12736	7705	4815	4285	9174
A	WT	296	0296 / pck1^ 2.2	pck1^	151631	2192	6295	2008	2629	1133	2488	1724	800	5623	3654	7309	2869	2295	69992	11117	1422	61775	3487	1545	64636	1123	103889	27131	11220	5776	3575	62691	132734	176150	4030	5993	1468	2014	4177	57689	4039	2015	847	3278	2115	4064	1524	3601	1772	12869	40263	1759	4914	1604	5051	2554	17799	5522	2730	91574	1336	8186	1710	2532	2755	8195	115817	33973	5739	3301	2714	5313	1162	3785	1855	124407	7206	5334	182125	26708	26176	65657	80465	8145	13284	6595	3614	4884	8929
A	WT	297	0297 / pck1^ 2.2	pck1^	167257	1318	8465	1602	3480	1146	2640	2354	1686	5301	3531	7736	2373	3300	80468	11068	1640	70201	4247	1788	77664	1427	109139	33975	21056	5246	4115	74235	139572	232523	7692	6946	1451	1780	3121	67384	4178	2098	2038	2885	1034	4564	1077	4502	927	10414	43954	1807	6811	2619	5381	1697	19688	5693	2427	101132	1742	8650	1656	1974	2823	7546	122599	37071	6044	3738	3587	4093	1952	2274	1234	131573	7715	5305	176292	25727	30092	65366	86356	9459	14949	6756	5010	4899	8764
A	WT	298	0298 / pck1^ 2.2	pck1^	164328	2388	5914	2491	2754	1166	4455	1562	2177	5257	4515	7412	2757	4117	76858	11268	2267	74147	3387	1763	81397	1715	114611	36279	20637	5914	3094	71825	145757	232322	6651	7568	2724	3633	2127	70576	4236	1738	1322	4113	3311	4339	1511	3379	1133	11340	40055	1141	4421	3447	3960	2675	19270	4145	1881	98497	1639	9773	1607	1498	2945	6816	120960	38349	6265	3452	2846	5171	933	2375	2490	139398	7625	5652	186403	28485	27119	67684	88508	8795	14950	7281	6475	4857	8203
A	WT	299	0299 / pck1^ 2.2	pck1^	105271	2507	4599	1718	1871	826	1437	1832	2017	3016	3298	5737	2114	1516	50536	9789	1208	47261	1494	1946	52924	1318	76278	17891	10428	4441	3656	49145	96577	121939	4764	5657	1232	2883	3608	46412	3048	1519	1539	2794	1901	3978	1327	3672	982	9623	27704	1272	4754	321	3205	1609	13469	3838	2198	66817	1199	7948	1810	1829	1495	5379	83561	28065	4502	2894	2095	4254	1115	2605	1520	89580	5663	3559	127038	17483	22043	45727	61201	7088	9299	6303	3608	3629	5543
A	WT	300	0300 / pck1^ 2.2	pck1^	162356	2363	5051	2030	2321	1798	4234	2178	2026	5307	2971	6061	2585	1375	72121	11032	2154	57532	4011	869	70296	746	96545	29167	14596	4599	3226	65712	131309	174383	4154	6017	1653	2005	2465	60723	5007	3424	251	2336	2442	4382	712	2588	1201	13030	43184	1262	6580	1149	4348	1623	19088	4119	1348	90104	1437	7456	1416	2272	3097	6556	119741	35891	6061	4120	2603	5064	1050	3221	1491	132524	7615	4477	181454	26148	28724	63707	82639	7596	13878	6935	5036	5222	8788
A	WT	351	0351 / zwf1^ 2.4	zwf1^	52395	1071	6401	1757	1851	1887	2254	1048	2496	8693	4338	5974	2168	4479	63402	6764	1677	104291	1903	601	77272	2305	162298	33106	13442	5612	1446	207162	16169	267237	5103	8241	620	2844	2298	59150	3153	1731	1344	1410	1935	2185	1699	3969	1984	10586	29028	2367	5920	1841	3549	1675	10849	8062	2204	39570	1454	9342	866	4250	2262	5744	22822	12216	2918	2391	3417	2392	1201	2353	1127	74585	1934	3531	181524	24230	10478	41835	123611	14480	7837	6887	2834	1403	3291
A	WT	352	0352 / zwf1^ 2.4	zwf1^	46536	1444	5617	2035	1316	1538	2456	985	2426	8629	4313	5350	2168	4243	67286	8635	1681	105129	1718	282	85174	2194	197062	35352	18318	7363	2937	198551	14486	262502	3281	7807	2518	2829	1848	66778	3274	1306	1513	2334	2519	2429	759	6895	1987	11031	30496	3699	5038	2560	2187	2179	12187	9746	2688	40832	956	10772	1605	3873	1207	5188	23332	12137	2293	2091	3044	2294	658	2189	2011	83468	1385	3394	196151	24200	11275	43380	121309	15481	6779	8367	2966	2056	4383
A	WT	353	0353 / zwf1^ 2.4	zwf1^	49880	1539	5097	1591	1026	1448	2404	1667	2495	9334	4851	6154	3621	5863	61559	7533	1078	104314	2072	1190	80291	1948	177219	35404	16377	5704	4490	199487	10153	255353	4428	8782	2413	2496	3366	63691	3885	2649	2107	2267	3757	3360	1046	6231	2529	11128	31760	1609	6312	1522	3120	2323	11603	12017	2430	43763	469	9018	1085	4621	2301	6656	21430	10981	2496	1999	2839	2152	1187	1567	1556	80716	2479	3900	175356	22452	12295	40470	121632	12673	8378	8772	4448	1565	4297
A	WT	354	0354 / zwf1^ 2.4	zwf1^	47006	1539	5088	1453	1459	1677	1196	1924	2732	7076	3759	5976	977	2959	46298	8780	1575	80936	2124	583	66903	1951	169212	26239	11312	4294	1640	164330	9334	211505	3424	7488	2308	3023	2268	56044	3169	1449	1720	2419	1277	1083	873	5419	1830	8859	27263	3106	8413	2411	2773	1551	9559	8820	1874	40180	1068	9611	1905	4770	1871	5628	22323	10817	2526	1251	3273	1655	1784	1855	2008	79193	1541	4574	184954	25014	11467	42901	110878	14361	9584	8581	4322	2419	3606
A	WT	355	0355 / zwf1^ 2.4	zwf1^	38097	1159	4365	891	1492	2193	2526	1655	1459	5039	2994	5241	1476	2444	30661	7530	1078	65057	1598	839	55061	993	116335	21705	5457	2795	1224	130346	6385	159336	2479	5218	1405	2253	1771	41604	2686	1220	1696	2253	309	1770	656	3134	1543	9726	20603	1739	6946	2160	2922	1440	9460	9294	1930	35132	1103	9053	1482	3731	2177	4839	18189	10656	1589	1939	3528	2485	1944	2097	1288	65177	1854	4024	157209	22207	12185	37699	107473	13928	7755	7064	3293	1920	3815
A	WT	356	0356 / zwf1^ 2.4	zwf1^	26611	1129	2602	972	830	991	1033	1137	1546	5049	1936	3880	1154	1522	26350	6980	681	47501	926	814	41727	597	89496	8633	4596	3215	3423	95279	7203	99053	1627	3973	458	2698	2759	31174	952	572	2519	1524	2268	3478	913	3385	815	5175	18576	1124	5359	3517	2450	1176	8077	5411	2763	25232	1108	7240	1417	4004	2042	5771	13501	9173	1974	937	3523	2186	707	2689	1311	48115	1061	2734	114632	15122	8295	28462	83259	10994	4790	5191	1882	1430	2014
A	WT	357	0357 / zwf1^ 2.4	zwf1^	45693	713	3346	1621	1673	1284	2508	1740	2322	7023	2678	4226	1032	2174	36681	8763	1375	68554	1372	860	53353	2230	122705	20965	8289	4368	3041	136600	7324	165766	2524	7491	1314	2540	2284	43290	4637	1198	2008	1597	2198	1669	1074	3708	1188	8114	25316	2044	5995	4039	3624	2160	8574	8899	1908	36131	618	8658	1319	3727	2166	4910	19496	10221	1749	1690	3339	2160	999	2446	1628	66989	1681	2572	151740	20681	11352	38294	112895	15594	7158	6048	2688	2223	3946
A	WT	358	0358 / zwf1^ 2.4	zwf1^	24182	2233	3630	1158	914	1557	2151	1068	1676	6590	2391	4144	686	1917	34261	8189	773	51876	1792	232	45627	1394	107649	11341	6873	2741	4843	105247	8163	125203	2383	4510	904	5408	1948	31769	2582	1507	1903	1377	931	1704	564	4781	1135	8075	14783	1370	6668	2047	1833	1616	7764	7177	2922	25989	705	6744	1548	2717	1827	5495	8923	8206	2489	125	2659	2398	1113	1929	1114	48217	840	2607	109224	13064	9443	25981	83801	9814	5684	5732	2427	1589	2626
A	WT	359	0359 / zwf1^ 2.4	zwf1^	43477	1187	4014	811	1079	1192	3275	1187	2162	6223	3049	3934	897	2229	47405	8242	1494	74212	720	1401	62301	1446	140994	24763	6797	6160	1777	155885	7678	183062	2668	6592	2394	2043	3616	51248	3398	1913	634	1811	1828	1908	895	4314	1165	9962	24227	2318	7507	940	3566	2531	9505	9644	2622	37886	949	10210	1725	5417	2157	6517	21306	11684	2238	1890	2958	2317	2302	2391	2902	73196	1991	3564	154179	23740	12319	40493	116165	13516	7827	7453	4202	1360	3868
A	WT	360	0360 / zwf1^ 2.4	zwf1^	42394	1878	4682	1460	1018	1460	2643	1882	2102	9478	3309	4518	2033	3421	55308	7600	1403	86032	1291	978	73626	1968	169684	29523	10822	4076	2837	173972	8349	215682	3674	6162	2098	2208	1202	51705	3423	1753	1379	1716	2931	2825	1068	5051	1542	10800	27185	1667	5700	1292	3227	2036	12190	9080	2692	40928	1177	10853	1049	7331	3153	4267	22332	13425	2963	2397	3988	1897	1286	1812	3623	78296	1494	3074	178346	21997	12287	44620	124049	16745	9969	8394	3670	2197	4291
A	WT	361	0361 / WT 5.1	WT	64741	3374	5835	6047	4197	928	10057	4562	1478	3491	2837	24802	4076	2464	80388	24659	1790	84447	4698	1864	77821	3271	96734	36363	17838	5231	4610	69737	138340	180137	9638	8046	1498	2793	4501	69859	5686	1878	917	5098	1419	7065	2134	2226	1945	41893	29307	1800	3782	653	3475	3053	14339	4441	4362	68563	1755	4622	2794	1746	1125	6728	86241	34533	5825	2517	1846	5095	2345	3321	3455	94161	2555	4320	147343	23607	1807	39921	64803	6710	8593	5679	5127	2446	8068
A	WT	362	0362 / WT 5.1	WT	28288	3072	3004	2280	2315	624	3746	1237	1313	1531	3048	10021	1424	1754	31443	25889	840	39392	3363	349	39962	2059	51884	11045	8304	2580	887	24107	71355	56017	5371	4917	2957	3825	3111	30266	3972	3776	939	3203	186	5093	2617	3773	1260	16310	14266	806	3510	1185	2533	2188	8040	3567	2372	29664	1364	3517	2582	1494	1166	4619	38500	17776	3823	2334	2496	7850	1699	2082	2033	46744	1573	2701	79759	13803	698	18719	29347	2758	5559	3994	2139	1427	3670
A	WT	363	0363 / WT 5.1	WT	58061	4576	7196	4410	2633	1805	12081	2718	1625	3251	3546	20857	3712	2461	77414	24872	1338	83825	4153	989	75218	2725	83409	34088	14843	3408	4464	67585	140255	164876	8145	6892	1264	2764	3619	68983	5908	2071	3397	2437	4564	7580	1224	1622	643	43620	27689	1420	5857	4993	4953	2157	14508	4001	2995	71922	1255	5408	2010	1697	1870	6543	88578	35104	5697	2688	2685	5549	2867	3668	2259	95674	3485	3914	164122	27078	1317	42824	63506	6867	10435	5912	3898	2610	9142
A	WT	364	0364 / WT 5.1	WT	68474	5151	7501	6444	4119	1165	11162	4581	2715	2380	3349	25836	4523	4844	95680	24301	2979	97545	5081	1624	93893	2356	98387	48699	26133	5307	6013	80185	167156	231128	9306	7622	2021	3769	3760	82620	3921	2694	962	2109	1590	7799	2072	2051	1066	48659	29026	1781	3906	2225	4650	2303	14299	5103	2445	75054	1862	6428	1468	907	1690	6749	100264	38248	6646	2950	2412	5647	2336	3739	2368	93461	2657	3453	170624	25831	1186	40096	68976	7235	9893	7327	4599	3627	8566
A	WT	365	0365 / WT 5.1	WT	51993	3570	6655	4622	4185	1288	11034	4007	2086	2293	2361	18514	2370	2208	67912	17608	1301	69732	4641	1263	66273	2315	71036	31240	11128	4653	2765	55371	123856	133102	8924	6243	2530	1160	5479	66395	3348	1745	1152	3700	1077	6361	1812	1703	1063	40057	23048	1119	4404	1982	2630	2613	11260	3964	2949	61951	1322	5241	2014	505	1671	7471	76698	34550	6616	2461	2187	4773	2143	4276	1999	83422	2406	3922	140996	22658	805	39776	64388	4957	7899	7464	4036	2727	8436
