56,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-3.53131,-3.61945,-3.37151,-3.29907,-3.30663,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-3.50785,-3.43518,-3.34759,-3.34762,-3.1092,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-4.00296,-4.29407,-5.58997,-3.80709,-4.06102,-3.9553,-3.41915,-5.58997,-4.09518,-3.66806,-5.58997,-4.27739,-4.24255,-4.19687,-5.58997,-4.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997,-3.54604,-3.35727,-3.8961,-3.39914,-3.66615,-3.32499,-3.56995,-3.28396,-3.40243,-3.13885,-3.94647,-5.58997,-5.58997,-5.58997,-4.50274,-5.58997,-5.58997,-5.58997,-5.58997,-5.58997
57,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-2.4435,-2.46178,-5.65876,-5.65876,-4.59479,-5.65876,-1.95763,-2.09842,-1.90165,-1.93136,-1.90873,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-2.26597,-2.24975,-2.10601,-2.1703,-2.34748,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-4.13737,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-3.57468,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-4.65876,-3.70734,-5.65876,-3.66044,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876,-5.65876
58,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-3.5353,-5.43109,-5.43109,-4.19143,-3.50108,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-3.96126,-5.43109,-5.43109,-3.91359,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-3.53051,-3.6758,-4.16688,-5.43109,-3.78953,-3.51682,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-3.83804,-4.41657,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-3.99672,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-3.79133,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-5.43109,-3.82017,-5.43109,-5.43109,-5.43109,-3.72123,-3.81789,-4.43109,-5.43109,-5.43109,-5.43109
59,-4.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-3.6726,-5.93837,-5.93837,-5.93837,-5.93837,-3.18861,-5.93837,-3.59247,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837,-5.93837
60,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-4.26582,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-4.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-4.23766,-3.53994,-3.38804,-3.01116,-3.82371,-3.21634,-3.32805,-4.35561,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-4.29315,-5.56808,-4.14819,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808,-5.56808
61,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-2.6901,-2.6901,-2.6901,-2.6901,-2.6901,-2.52435,-2.52435,-2.52435,-2.52435,-2.52435,-3.69447,-3.23831,-3.6758,-2.5685,-2.83103,-2.57052,-2.45153,-2.79363,-3.13602,-2.95061,-3.47983,-3.47506,-2.04949,-1.9527,-1.73355,-1.8233,-2.48059,-3.07945,-3.26733,-3.52843,-3.74237,-3.95034,-2.67857,-2.58629,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-4.24129,-4.44996,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-3.26184,-5.67279,-5.67279,-5.67279,-5.67279,-3.17951,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-5.67279,-4.01362,-5.67279,-4.12,-5.67279,-4.40352,-5.67279,-4.67279,-5.67279,-5.67279,-5.67279,-3.03597,-2.99353,-3.18799,-3.24529,-3.80412,-3.44567,-5.67279,-3.56015,-3.52229,-3.35901
62,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-4.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-2.54445,-2.65246,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-4.00073,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656,-5.27656
63,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-2.93133,-2.67743,-2.83858,-5.6666,-5.6666,-4.59479,-5.6666,-2.50703,-2.68213,-2.71783,-2.9436,-2.85538,-2.04949,-5.6666,-5.6666,-1.8233,-5.6666,-2.76682,-2.98258,-2.69752,-3.19748,-2.99809,-5.6666,-2.58629,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-3.97606,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-4.16518,-5.6666,-5.6666,-3.82106,-3.97308,-4.00327,-5.6666,-4.6666,-5.6666,-4.44027,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-3.31542,-4.15114,-3.44719,-3.80969,-3.96691,-5.6666,-5.6666,-5.6666,-4.5792,-5.6666,-3.70174,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-5.6666,-4.50652,-5.6666
64,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-3.11822,-3.11535,-3.46406,-3.33596,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-4.09748,-2.8908,-2.95284,-2.89187,-2.86701,-2.99529,-2.62603,-2.88666,-2.73136,-2.54445,-2.65246,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-4.63762,-5.63762,-5.63762,-4.10483,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762,-5.63762
65,-5.6518,-5.6518,-3.53061,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-4.44351,-5.6518,-5.6518,-4.09214,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-4.26114,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-3.64245,-4.00309,-4.10663,-4.03673,-4.0847,-5.6518,-4.03893,-4.06864,-5.6518,-4.09956,-3.8378,-3.72671,-3.74432,-5.6518,-5.6518,-5.6518,-5.6518,-5.6518,-3.87992,-3.98312,-5.6518,-5.6518,-5.6518,-4.43865,-4.63058,-4.11852,-5.6518,-5.6518,-4.6518,-5.6518,-3.3131,-3.5817,-3.333,-3.98942,-4.01383,-3.78442,-4.10141,-3.83511,-3.59875,-4.15598
66,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-4.19591,-3.04704,-3.18835,-3.18896,-3.18907,-3.08249,-3.4633,-3.07928,-3.44062,-3.27713,-4.26544,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-3.0016,-2.48203,-3.24823,-2.73886,-3.0737,-2.74045,-3.1544,-2.80243,-3.21817,-2.99819,-5.6408,-4.35736,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-5.6408,-4.6408
67,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-4.39052,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-4.79132,-5.82388,-5.82388,-4.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-3.77423,-5.82388,-3.0137,-5.82388,-3.37631,-5.82388,-3.30636,-5.82388,-5.82388,-3.55718,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-5.82388,-4.46429,-5.82388,-4.2323,-4.62221,-5.82388,-5.82388,-5.82388,-4.78264,-5.82388,-3.20939,-2.8312,-2.56326,-3.09385,-2.85438,-3.22491,-2.97377,-3.05117,-2.99137,-3.01784
68,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-3.24099,-3.41463,-3.44971,-3.74042,-3.58728,-3.77741,-5.79981,-5.79981,-4.3075,-5.79981,-5.79981,-3.53564,-3.64469,-3.93214,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-4.70026,-5.79981,-5.79981,-4.50248,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-4.23063,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-3.81132,-3.78631,-3.68516,-3.98827,-4.00162,-4.79981,-4.06597,-5.79981,-4.39038,-4.51859,-5.79981,-4.36624,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981,-5.79981
69,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-3.06821,-3.47222,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-2.91696,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-5.32388,-4.32388,-5.32388,-5.32388,-5.32388,-5.32388
70,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-4.37575,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-3.55219,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-4.0654,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-4.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-5.6873,-4.3445,-5.6873,-5.6873
72,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-3.40774,-3.6753,-5.88482,-4.61741,-5.88482,-5.88482,-5.88482,-5.88482,-3.41013,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-4.31482,-4.37886,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-2.98379,-2.96777,-5.88482,-3.73565,-3.7825,-4.46105,-4.14944,-5.88482,-3.99716,-5.88482,-4.14467,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-3.10038,-5.88482,-3.31336,-5.88482,-3.6416,-3.77774,-4.0649,-4.60326,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-4.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482
73,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-3.24851,-3.30763,-3.51492,-4.44743,-5.88482,-3.80324,-3.52119,-5.88482,-5.88482,-4.67843,-3.55408,-5.88482,-5.88482,-4.09609,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-4.02664,-5.88482,-5.88482,-5.88482,-4.41218,-5.88482,-5.88482,-2.87127,-3.32582,-3.37719,-3.05387,-3.88897,-4.4548,-4.18762,-4.49232,-5.88482,-4.63901,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482,-3.33494,-3.64594,-3.25604,-3.4723,-3.42127,-4.02829,-4.32918,-4.24911,-4.72001,-5.88482,-3.96809,-3.55007,-5.88482,-5.88482,-4.88482,-5.88482,-5.88482,-5.88482,-5.88482,-5.88482
74,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-4.27506,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-4.21183,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-3.84189,-5.40077,-3.80536,-3.50935,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-3.66016,-3.80299,-3.85592,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-3.16651,-4.08354,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-2.93845,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-5.40077,-4.01665,-4.40077,-5.40077,-5.40077,-4.09884,-3.41198,-3.68861,-3.99449,-3.8652,-4.22213
